type,x,y
1,851,85
1,836,178
1,809,997
1,761,994
1,995,1009
1,974,1039
1,965,1111
1,1076,1051
1,956,1252
1,677,1297
1,674,1351
1,248,874
1,248,904
1,1487,955
1,1469,1078
1,1412,1096
1,1388,1072
1,1376,1186
1,1427,1213
1,1466,1279
1,1616,1450
1,1724,1429
1,1712,1510
1,1820,1519
1,1847,1471
1,1919,1312
1,1892,1153
1,1859,1144
1,962,1711
1,980,1744
1,713,1795
1,818,1861
1,683,1882
1,812,1957
1,845,2011
1,896,1990
1,1013,1882
1,1394,1888
1,1466,2044
1,1505,2071
1,1280,1984
2,818,46
2,746,76
2,794,130
2,845,139
2,917,91
2,947,70
2,1040,175
2,995,196
2,938,166
2,899,169
2,776,154
2,746,169
2,695,166
2,671,211
2,659,268
2,770,217
2,788,196
2,806,238
2,920,217
2,959,253
2,995,238
2,1001,280
2,956,328
2,926,343
2,842,325
2,776,298
2,794,343
2,716,337
2,725,370
2,767,367
2,842,370
2,902,364
2,680,100
2,305,772
2,323,820
2,374,808
2,368,892
2,314,916
2,332,940
2,269,982
2,242,952
2,200,877
2,179,910
2,887,949
2,923,970
2,971,964
2,1004,967
2,869,997
2,881,1039
2,878,1066
2,695,1015
2,758,1090
2,611,1111
2,653,1135
2,650,1171
2,635,1222
2,617,1282
2,689,1225
2,695,1189
2,752,1141
2,776,1204
2,830,1201
2,812,1246
2,824,1264
2,860,1261
2,896,1279
2,827,1306
2,782,1288
2,803,1294
2,803,1324
2,725,1381
2,851,1360
2,881,1339
2,896,1318
2,944,1294
2,1007,1282
2,1013,1243
2,989,1264
2,1085,1114
2,1013,1096
2,983,1048
2,296,883
2,245,994
2,941,1387
2,1514,856
2,1547,865
2,1577,889
2,1577,835
2,1565,907
2,1463,910
2,1574,949
2,1589,982
2,1655,931
2,1634,985
2,1547,1057
2,1499,1072
2,1484,1108
2,1376,1102
2,1556,1138
2,1574,1156
2,1592,1096
2,1652,1057
2,1688,1045
2,1751,1054
2,1727,952
2,1817,976
2,1871,1000
2,1865,979
2,1493,1183
2,1574,1207
2,1532,1240
2,1511,1294
2,1520,1330
2,1412,1339
2,1571,1324
2,1634,1321
2,1622,1351
2,1655,1273
2,1652,1219
2,1724,1138
2,1727,1174
2,1736,1225
2,1790,1204
2,1808,1120
2,1853,1162
2,1859,1198
2,1847,1231
2,1907,1210
2,1898,1045
2,1937,1030
2,1952,1069
2,1991,1090
2,1964,1177
2,1955,1252
2,1910,1255
2,2021,1303
2,1994,1324
2,1988,1354
2,1952,1336
2,1925,1306
2,1826,1294
2,1808,1348
2,1766,1294
2,1751,1324
2,1706,1306
2,1682,1327
2,1682,1375
2,1688,1405
2,1670,1414
2,1619,1411
2,1865,1360
2,1865,1393
2,1871,1426
2,1931,1441
2,1790,1486
2,1832,1552
2,1733,1540
2,1733,1564
2,1697,1555
2,1649,1564
2,1547,1489
2,1487,1483
2,1469,1444
2,1475,1525
2,1436,1504
2,1571,1534
2,2030,1159
2,1694,862
2,1028,1681
2,962,1663
2,815,1693
2,749,1753
2,707,1741
2,704,1777
2,662,1852
2,743,1864
2,902,1747
2,917,1792
2,956,1816
2,1010,1837
2,1034,1774
2,1055,1828
2,1094,1825
2,1160,1795
2,1220,1822
2,812,1900
2,758,1879
2,752,1906
2,743,1921
2,782,1936
2,683,1948
2,881,1909
2,1247,1789
2,1301,1840
2,1331,1885
2,1292,1885
2,1334,1987
2,1427,2020
2,1400,1957
2,1250,2131
2,1325,2089
2,1253,2074
2,1175,2005
2,971,1909
2,899,2068
2,1007,2104
2,857,2125
2,689,1993
2,773,1987
2,746,1978
2,563,1954
2,572,1993
2,635,1984
2,623,1939
2,623,2059
2,491,2041
2,530,2050
2,500,2092
2,464,2095
