type,x,y
1,76,364
1,66,383
1,70,428
1,68,393
1,148,375
1,222,469
1,248,565
1,306,564
1,144,553
1,108,557
1,221,639
1,201,661
1,712,429
1,705,477
1,637,507
1,617,563
1,641,583
1,677,625
1,805,597
1,940,471
1,416,819
1,618,897
1,717,1037
1,788,949
1,745,880
1,1262,776
1,1056,707
1,897,1085
1,1465,200
1,1414,220
1,1386,244
1,1502,205
1,1497,261
1,1477,315
1,1572,337
1,1540,375
1,1516,377
1,1510,455
1,1506,511
1,1460,503
1,1448,433
1,1384,456
1,1317,456
1,1329,532
1,1337,512
1,1360,561
1,1400,571
1,1458,549
1,1648,561
1,1648,624
1,1612,636
1,1596,593
1,1580,639
1,1604,659
1,1662,653
1,1636,447
1,1666,439
1,1690,419
1,1692,407
1,1769,595
1,916,493
1,832,387
1,737,912
1,1080,1101
1,1405,192
1,1449,181
1,1466,172
1,1526,221
1,1497,189
1,1709,469
1,1748,595
1,1696,659
1,1806,963
1,1816,927
1,1764,927
1,1810,1061
1,1582,869
1,916,59
1,845,127
1,844,162
1,935,197
1,911,217
2,277,99
2,261,83
2,253,101
2,256,128
2,232,123
2,216,159
2,221,181
2,202,192
2,192,175
2,278,132
2,298,132
2,300,157
2,292,172
2,254,167
2,238,192
2,230,207
2,222,228
2,373,147
2,357,128
2,334,151
2,306,185
2,341,187
2,377,188
2,354,224
2,388,224
2,410,225
2,424,227
2,429,252
2,380,257
2,405,272
2,386,289
2,353,259
2,333,232
2,296,223
2,260,219
2,248,232
2,226,245
2,193,249
2,188,232
2,201,288
2,184,279
2,156,301
2,128,324
2,108,317
2,86,344
2,97,360
2,105,387
2,132,389
2,105,416
2,81,413
2,178,369
2,168,341
2,192,347
2,221,327
2,245,309
2,258,287
2,301,280
2,316,269
2,328,279
2,352,301
2,362,317
2,434,297
2,424,313
2,442,324
2,456,347
2,465,361
2,481,369
2,490,389
2,536,385
2,548,420
2,461,383
2,422,373
2,378,356
2,341,355
2,329,337
2,298,343
2,262,353
2,245,339
2,237,361
2,206,371
2,196,391
2,178,415
2,172,433
2,101,443
2,100,472
2,98,499
2,102,527
2,148,521
2,178,531
2,172,503
2,172,465
2,196,455
2,205,432
2,237,396
2,258,403
2,284,423
2,317,380
2,332,395
2,326,412
2,356,407
2,384,409
2,386,381
2,424,404
2,434,416
2,474,416
2,518,408
2,573,425
2,556,456
2,528,437
2,524,465
2,552,476
2,550,499
2,526,491
2,490,465
2,500,440
2,438,436
2,394,432
2,358,437
2,380,451
2,409,471
2,378,497
2,350,487
2,342,460
2,297,452
2,277,463
2,262,445
2,248,472
2,178,559
2,178,585
2,165,616
2,197,627
2,222,615
2,210,576
2,245,579
2,225,541
2,260,512
2,266,519
2,296,501
2,302,508
2,289,523
2,309,483
2,285,484
2,258,493
2,358,517
2,320,527
2,260,597
2,248,648
2,249,663
2,262,645
2,286,631
2,290,596
2,322,600
2,328,565
2,365,533
2,380,548
2,381,531
2,404,536
2,432,528
2,454,489
2,489,516
2,522,517
2,506,505
2,605,468
2,596,479
2,618,492
2,673,435
2,621,460
2,741,485
2,744,451
2,773,431
2,773,447
2,730,379
2,790,393
2,768,373
2,809,416
2,816,433
2,801,449
2,824,463
2,857,460
2,877,404
2,884,416
2,849,428
2,852,404
2,840,404
2,904,436
2,900,471
2,833,496
2,810,491
2,804,505
2,784,499
2,778,481
2,762,468
2,841,521
2,868,533
2,910,531
2,940,485
2,845,575
2,806,537
2,737,535
2,733,557
2,740,588
2,892,581
2,701,527
2,669,537
2,596,505
2,588,528
2,537,535
2,524,555
2,494,572
2,477,561
2,481,537
2,452,557
2,424,576
2,369,580
2,398,595
2,397,632
2,370,619
2,350,636
2,312,636
2,284,663
2,301,701
2,302,664
2,330,660
2,332,689
2,337,712
2,348,748
2,370,741
2,382,712
2,404,685
2,381,659
2,364,679
2,432,581
2,446,597
2,465,593
2,488,611
2,530,592
2,513,609
2,569,589
2,593,579
2,612,579
2,684,571
2,893,637
2,854,644
2,801,627
2,798,659
2,757,655
2,736,639
2,713,636
2,724,668
2,684,669
2,672,656
2,626,635
2,588,628
2,590,615
2,532,616
2,532,629
2,560,632
2,512,637
2,458,633
2,424,631
2,449,663
2,444,684
2,480,667
2,418,695
2,433,717
2,404,743
2,394,765
2,422,784
2,402,801
2,449,789
2,464,820
2,465,844
2,433,847
2,445,741
2,466,717
2,485,704
2,490,719
2,486,755
2,488,784
2,513,763
2,518,732
2,537,757
2,550,731
2,552,705
2,538,664
2,518,691
2,561,656
2,576,681
2,606,655
2,630,671
2,673,700
2,600,696
2,609,725
2,633,748
2,609,760
2,566,785
2,518,796
2,522,851
2,522,867
2,492,864
2,518,899
2,450,884
2,552,827
2,585,863
2,565,881
2,550,903
2,596,927
2,614,937
2,597,955
2,540,944
2,637,956
2,632,928
2,666,919
2,669,877
2,658,845
2,640,823
2,610,817
2,608,844
2,598,797
2,664,789
2,653,812
2,664,719
2,632,715
2,700,723
2,722,745
2,702,759
2,756,727
2,756,696
2,778,700
2,800,723
2,856,712
2,865,673
2,890,680
2,929,645
2,933,608
2,952,600
2,956,628
2,984,611
2,985,587
2,973,576
2,949,707
2,902,715
2,874,739
2,849,771
2,565,845
2,561,923
2,681,945
2,712,937
2,700,907
2,708,885
2,764,896
2,701,793
2,721,772
2,764,781
2,737,801
2,716,823
2,742,823
2,794,807
2,814,756
2,877,781
2,926,769
2,960,743
2,956,771
2,977,707
2,1009,731
2,1000,633
2,1028,556
2,1072,531
2,1096,543
2,1113,543
2,1106,576
2,1086,596
2,1044,595
2,1029,621
2,1045,636
2,1022,643
2,1069,624
2,1084,629
2,1102,612
2,1154,587
2,1149,616
2,1196,625
2,1224,667
2,1200,685
2,1165,660
2,1164,672
2,1126,676
2,1097,659
2,1062,655
2,1042,667
2,1025,681
2,1036,716
2,1073,685
2,1104,680
2,1124,699
2,1172,697
2,1238,705
2,1208,713
2,1216,728
2,1165,723
2,1130,727
2,1100,741
2,1118,745
2,1110,756
2,1081,747
2,1090,771
2,1104,789
2,1101,816
2,1118,829
2,1130,787
2,1154,777
2,1177,789
2,1186,779
2,1208,769
2,1246,773
2,1245,803
2,1214,785
2,1212,813
2,1232,829
2,1210,845
2,1180,844
2,1142,839
2,1014,760
2,1056,776
2,1065,792
2,1056,816
2,1012,819
2,1000,829
2,1001,801
2,1072,845
2,1078,865
2,1100,883
2,1085,899
2,1114,896
2,1130,905
2,1138,937
2,1098,936
2,817,857
2,788,867
2,834,808
2,873,828
2,833,876
2,916,855
2,932,805
2,972,792
2,965,833
2,905,903
2,862,913
2,833,919
2,826,949
2,804,955
2,746,939
2,886,945
2,864,965
2,873,981
2,904,991
2,944,949
2,929,923
2,957,885
2,988,885
2,984,908
2,1006,923
2,973,928
2,984,949
2,969,959
2,970,997
2,940,993
2,952,1021
2,998,1041
2,1006,1003
2,994,980
2,1016,968
2,1041,941
2,1060,929
2,1046,896
2,1033,873
2,1142,959
2,1150,980
2,1154,1003
2,1124,1024
2,1106,1017
2,1080,993
2,1058,961
2,1112,968
2,1046,987
2,1036,1005
2,1030,1067
2,1008,1092
2,1024,1117
2,1016,1165
2,992,1140
2,1038,1160
2,1046,1129
2,1072,1131
2,1070,1137
2,1089,1087
2,1088,1039
2,1124,1055
2,1112,1065
2,1113,1100
2,1045,1043
2,1182,889
2,864,852
2,889,883
2,789,904
2,1084,697
2,1024,717
2,268,684
2,796,988
2,798,1012
2,784,1025
2,769,1027
2,762,1039
2,842,1013
2,865,1017
2,852,991
2,872,1045
2,860,1067
2,898,1095
2,892,1113
2,920,1109
2,898,1140
2,700,1069
2,690,1089
2,737,1087
2,737,1061
2,778,1089
2,758,1108
2,737,1124
2,705,1148
2,736,1176
2,758,1149
2,780,1124
2,810,1109
2,809,1088
2,794,1056
2,838,1095
2,849,1116
2,837,1124
2,788,1145
2,776,1165
2,768,1176
2,766,1191
2,740,1211
2,760,1220
2,793,1221
2,809,1216
2,792,1188
2,834,1180
2,841,1159
2,813,1152
2,857,1147
2,876,1149
2,878,1168
2,876,1204
2,852,1197
2,841,1224
2,825,1236
2,896,1240
2,900,1215
2,921,1168
2,846,1259
2,1381,565
2,1358,543
2,1360,521
2,1346,479
2,1337,469
2,1378,504
2,1392,519
2,1400,533
2,1420,551
2,1428,556
2,1429,540
2,1458,561
2,1433,525
2,1424,516
2,1429,507
2,1418,499
2,1425,488
2,1413,477
2,1388,481
2,1397,449
2,1426,456
2,1426,447
2,1446,455
2,1469,452
2,1514,479
2,1525,461
2,1524,409
2,1500,407
2,1497,391
2,1474,389
2,1473,380
2,1456,391
2,1465,407
2,1446,411
2,1430,411
2,1414,412
2,1398,429
2,1374,424
2,1378,407
2,1361,413
2,1353,428
2,1320,436
2,1305,436
2,1342,416
2,1337,407
2,1353,392
2,1370,383
2,1372,369
2,1334,385
2,1317,383
2,1324,368
2,1318,332
2,1310,315
2,1330,280
2,1348,333
2,1374,345
2,1400,347
2,1398,336
2,1405,320
2,1381,321
2,1364,312
2,1361,287
2,1380,283
2,1400,264
2,1416,281
2,1429,272
2,1348,237
2,1374,212
2,1420,180
2,1429,195
2,1466,243
2,1446,253
2,1416,253
2,1504,236
2,1526,248
2,1553,241
2,1554,272
2,1525,289
2,1544,304
2,1556,325
2,1524,347
2,1509,333
2,1509,309
2,1473,300
2,1490,428
2,1437,324
2,1442,335
2,1444,369
2,1474,255
2,1714,452
2,1684,472
2,1660,472
2,1645,487
2,1633,469
2,1622,484
2,1629,499
2,1640,509
2,1621,513
2,1609,524
2,1618,533
2,1638,540
2,1661,509
2,1680,500
2,1702,515
2,1725,521
2,1722,532
2,1716,485
2,1729,461
2,1682,565
2,1709,552
2,1662,552
2,1634,563
2,1605,556
2,1580,549
2,1590,571
2,1613,577
2,1625,600
2,1692,595
2,1694,623
2,1724,619
2,1744,619
2,1748,637
2,1761,631
2,1773,623
2,1752,568
2,1726,575
2,1686,643
2,1629,651
2,1804,741
2,1824,741
2,1810,763
