type,x,y
1,2665,420
1,2729,472
1,2733,512
1,2697,544
1,2669,572
1,2709,628
1,2573,512
1,2621,704
1,2941,576
1,2977,512
1,2949,480
1,3045,556
1,3193,448
1,3273,316
1,3305,496
1,3237,780
1,3265,800
1,3065,712
1,3033,708
1,2405,912
1,3013,1056
1,3001,1156
1,2885,1108
1,3149,1004
1,3561,856
1,3809,856
1,3833,888
1,3909,876
1,4089,724
1,4141,672
1,4041,892
1,4081,928
1,4089,852
1,3973,952
1,3921,948
1,3993,1008
1,3825,1040
1,3797,1020
1,3765,1044
1,3729,1012
1,3769,1112
1,3785,1144
1,3893,1176
1,3945,1156
1,3773,1224
1,3717,1240
1,3785,1280
1,3841,1276
1,3873,1252
1,3929,1248
1,3889,1292
1,3989,1308
1,3985,1220
1,4085,1128
1,4113,1296
1,4101,1352
1,3657,1448
1,3577,1392
1,3569,1468
1,3609,1492
1,3581,1504
1,3617,1536
1,3585,1592
1,3617,1684
1,3381,1676
1,3465,1816
1,4265,1100
1,4309,1120
1,4341,1120
1,4321,1188
1,4265,1196
1,4345,1276
1,4557,1356
1,4665,1464
1,4617,1344
1,2409,760
1,2645,764
1,2609,832
1,3549,700
1,3277,912
1,3261,960
1,4025,600
1,3761,920
1,4265,968
1,4241,1256
1,4437,1156
1,697,996
1,661,1032
1,597,1096
1,485,1112
1,313,928
1,229,1132
1,185,1148
1,241,1216
1,273,1180
1,273,1216
1,609,1340
1,505,1316
1,341,1420
1,905,1440
1,537,1592
1,525,1644
1,505,1672
1,413,1748
1,353,1672
1,457,1776
1,789,1596
1,573,2068
1,497,2112
1,505,2152
1,437,2140
1,837,2032
1,949,2152
1,1009,2412
1,549,2500
1,845,2640
1,805,2676
1,705,2716
1,1161,1784
1,1177,1896
1,1301,1920
1,1377,1912
1,1365,1992
1,1465,2052
1,1469,2104
1,1489,2132
1,1021,2296
1,1833,2348
1,1681,2384
1,1825,2480
1,1777,2552
1,1653,2644
1,1669,2696
1,1653,2712
1,1677,2760
1,1753,2852
1,1541,2864
1,1533,2900
1,1845,2864
1,1953,2560
1,2013,2440
1,2089,2424
1,2253,2480
1,2389,2496
1,2433,2588
1,2465,2612
1,2505,2628
1,2601,2848
1,2681,2860
1,2697,2944
1,2745,3088
1,2725,3180
1,2665,3152
1,2589,3136
1,2669,3288
1,2753,3324
1,2801,3316
1,2597,3380
1,2525,3328
1,2493,3300
1,2513,3364
1,2429,3328
1,2421,3376
1,2477,3472
1,2477,3500
1,2321,3480
1,2277,3484
1,2249,3424
1,2237,3360
1,2197,3372
1,2101,3380
1,2093,3416
1,2341,3216
1,2257,3176
1,2229,3196
1,2177,2976
1,2189,2904
1,1753,3248
1,1873,3112
1,1841,3160
1,641,2264
1,917,2512
1,837,2432
1,1021,2448
1,1429,1572
1,1521,1800
1,1497,2176
1,909,2504
1,1617,2820
1,1525,2956
1,1701,3316
1,2085,3336
1,2217,2440
1,2753,3368
1,2333,2924
1,2421,3008
1,2301,3080
1,2221,3092
1,1601,2704
1,1869,2448
1,2041,2364
1,1797,3172
1,2061,2776
1,2833,3068
1,2701,3404
1,2633,3404
1,4765,4416
1,4525,4320
1,4617,4192
1,4581,4164
1,4577,4140
1,4349,3952
1,4261,3984
1,4217,3992
1,4149,3984
1,4097,3964
1,4077,4000
1,4017,3964
1,3989,4000
1,3949,4016
1,3913,4012
1,3925,3872
1,3789,3888
1,3773,3860
1,3765,3808
1,3789,3748
1,3693,3620
1,3725,3860
1,4133,3772
1,4257,3740
1,4441,3536
1,4429,3444
1,4521,3312
1,4613,3200
1,4657,3164
1,4593,3348
1,4705,3256
1,4681,3324
1,4041,3292
1,4045,3244
1,4069,3228
1,4105,3176
1,4125,3144
1,4089,3044
1,3657,3628
1,3541,3140
1,3545,3016
1,3529,3064
1,3461,2996
1,3333,3032
1,4885,3076
1,4857,3180
1,4989,3028
