type,x,y
1,445,37
1,375,41
1,322,127
1,285,111
1,275,84
1,228,147
1,192,187
1,152,267
1,528,174
1,491,114
1,714,340
1,748,297
1,791,404
1,784,530
1,948,380
1,974,1113
1,1001,1133
1,961,1263
1,888,1216
1,884,1316
1,848,1359
1,814,1323
1,751,1363
1,698,1336
1,814,1250
1,784,1230
1,838,1076
1,728,1116
1,698,1090
1,635,1126
1,2200,870
1,2339,1083
1,2453,1100
1,2396,1183
1,2569,1206
1,2489,1413
1,2426,1403
1,2503,1479
1,2479,1549
1,2429,1529
1,2419,1639
1,2383,1659
1,2326,1623
1,2389,1573
1,2463,1576
1,2339,2025
1,2166,1972
1,1807,1902
1,1700,1999
1,1743,1349
1,1807,2462
1,1557,2675
1,1604,2768
1,1540,2791
1,1544,2845
1,1577,2735
1,1637,2975
1,1790,2888
1,1837,2925
1,908,404
1,704,1280
1,645,1339
1,671,1176
1,928,1290
1,2466,1416
1,2273,1426
1,1917,1756
1,1707,2655
1,1624,2901
1,1770,2981
2,478,51
2,515,71
2,555,77
2,391,81
2,215,197
2,245,207
2,285,217
2,245,244
2,125,331
2,138,387
2,118,387
2,98,417
2,178,390
2,212,424
2,228,404
2,285,344
2,308,324
2,355,317
2,288,437
2,315,261
2,375,274
2,438,291
2,471,157
2,421,91
2,591,161
2,611,187
2,571,204
2,578,267
2,635,281
2,591,334
2,531,380
2,461,484
2,388,507
2,535,430
2,608,467
2,621,407
2,651,360
2,764,374
2,814,347
2,831,370
2,858,424
2,828,410
2,901,367
2,645,617
2,511,567
2,575,630
2,591,690
2,635,680
2,538,697
2,811,607
2,868,540
2,948,680
2,961,720
2,841,703
2,818,660
2,751,697
2,748,757
2,718,760
2,724,840
2,681,790
2,645,853
2,588,867
2,571,930
2,588,967
2,528,937
2,521,1003
2,588,1016
2,668,940
2,668,960
2,701,980
2,711,1006
2,728,963
2,828,977
2,848,880
2,868,873
2,831,757
2,941,840
2,981,827
2,984,900
2,951,893
2,1064,850
2,1067,903
2,1047,660
2,1137,823
2,1161,907
2,1134,913
2,1134,950
2,1107,963
2,1091,943
2,1084,977
2,1057,990
2,1054,1026
2,1011,1013
2,961,1000
2,941,973
2,964,947
2,1001,937
2,878,1016
2,838,1036
2,748,1036
2,668,1040
2,681,1060
2,528,1150
2,555,1096
2,588,1056
2,418,1133
2,458,1150
2,431,1170
2,428,1196
2,122,1080
2,165,1103
2,112,1126
2,105,1143
2,152,1173
2,212,1100
2,222,1166
2,225,1226
2,285,1196
2,312,1153
2,341,1096
2,348,1193
2,355,1166
2,388,1213
2,451,1250
2,471,1283
2,571,1333
2,548,1246
2,608,1193
2,768,1176
2,791,1150
2,884,1136
2,948,1173
2,1001,1213
2,854,1300
2,838,1346
2,924,1346
2,851,1233
2,884,1253
2,671,454
2,265,284
2,791,487
2,2116,893
2,2203,910
2,2243,897
2,2243,847
2,2290,897
2,2150,977
2,2090,940
2,2123,1046
2,2053,1036
2,2040,1056
2,2093,1110
2,2213,950
2,2256,997
2,2339,970
2,2353,1036
2,2433,1003
2,2483,1110
2,2536,1123
2,2546,1166
2,2543,1243
2,2483,1230
2,2549,1260
2,2589,1263
2,2466,1266
2,2386,1260
2,2210,1026
2,2213,1076
2,2196,1133
2,2176,1163
2,2150,1196
2,2083,1213
2,2080,1163
2,2230,1153
2,2193,1230
2,2146,1293
2,2083,1293
2,2156,1336
2,2336,1333
2,2369,1306
2,2479,1326
2,2276,1379
2,2303,1459
2,2363,1429
2,2379,1483
2,2363,1536
2,2459,1599
2,2443,1469
2,2233,1483
2,2183,1453
2,2170,1409
2,2100,1346
2,2310,1553
2,1540,980
2,1494,973
2,1407,1060
2,1504,1033
2,1550,1040
2,1574,993
2,1620,990
2,1677,1020
2,1750,1043
2,1717,1103
2,1770,1106
2,1860,1143
2,1783,1173
2,1740,1200
2,1620,1066
2,1590,1103
2,1520,1110
2,1520,1123
2,1547,1163
2,1577,1163
2,1301,1203
2,1311,1236
2,1281,1266
2,1251,1293
2,1254,1336
2,1274,1383
2,1277,1453
2,1257,1439
2,1237,1423
2,1324,1389
2,1397,1330
2,1377,1303
2,1404,1263
2,1387,1220
2,1344,1226
2,1434,1110
2,1440,1206
2,1454,1263
2,1480,1399
2,1420,1403
2,1390,1436
2,1350,1403
2,1331,1436
2,1304,1526
2,1364,1556
2,1427,1559
2,1430,1479
2,1524,1449
2,1574,1399
2,1604,1396
2,1637,1316
2,1637,1280
2,1590,1203
2,1723,1243
2,1857,1266
2,1857,1196
2,1883,1296
2,1877,1346
2,1927,1339
2,1977,1359
2,1953,1386
2,1953,1433
2,1903,1443
2,1890,1453
2,1863,1396
2,1827,1416
2,1810,1379
2,1723,1376
2,1673,1376
2,1760,1419
2,1730,1429
2,1710,1486
2,1677,1493
2,1640,1496
2,1654,1466
2,1620,1459
2,1494,1523
2,1460,1556
2,1480,1603
2,1494,1656
2,1577,1569
2,1580,1519
2,1594,1616
2,1554,1589
2,1554,1659
2,1537,1756
2,1620,1709
2,1634,1659
2,1657,1639
2,1697,1536
2,1673,1566
2,1703,1626
2,1750,1606
2,1827,1606
2,1840,1563
2,1833,1516
2,1817,1453
2,1920,1503
2,1917,1553
2,1960,1529
2,1987,1469
2,2040,1453
2,2026,1509
2,2003,1579
2,1927,1599
2,1843,1626
2,1777,1626
2,1740,1663
2,1707,1686
2,1650,1769
2,1577,1812
2,1584,1869
2,1627,1919
2,1660,1952
2,1697,1786
2,1803,1719
2,1790,1772
2,1787,1839
2,1843,1769
2,1880,1839
2,1957,1742
2,1937,1709
2,1913,1689
2,1960,1679
2,2053,1623
2,1877,1729
2,2026,1676
2,2103,1629
2,2116,1499
2,2186,1519
2,2173,1556
2,2240,1599
2,2286,1656
2,2153,1659
2,2076,1706
2,2156,1706
2,2106,1789
2,2033,1796
2,2060,1826
2,2003,1882
2,1930,1819
2,1740,1972
2,1740,1996
2,1797,2019
2,1813,1936
2,1787,2042
2,1813,2079
2,1837,2055
2,1907,2042
2,1900,1982
2,1923,1952
2,1870,1906
2,1843,1956
2,1867,2099
2,1913,2122
2,1973,2165
2,1947,2005
2,2020,2062
2,2096,2039
2,1997,1996
2,2026,1916
2,2123,1876
2,2136,1912
2,2126,1972
2,2066,1906
2,2146,2085
2,2163,2045
2,2186,2095
2,2216,2069
2,2213,1902
2,2226,1862
2,2253,1899
2,2316,1979
2,2270,2019
2,2240,1979
2,2313,2052
2,2263,2079
2,2126,2132
2,2030,2145
2,2053,2229
2,2073,2275
2,2120,2239
2,2186,2185
2,1893,2458
2,1853,2465
2,1850,2498
2,1760,2472
2,1773,2505
2,1730,2532
2,1630,2522
2,1720,2568
2,1787,2538
2,1883,2535
2,1913,2562
2,1860,2595
2,1763,2592
2,1730,2608
2,1700,2632
2,1647,2602
2,1554,2622
2,1600,2655
2,1544,2698
2,1504,2758
2,1640,2725
2,1687,2731
2,1627,2858
2,1570,2945
2,1670,2991
2,1760,2895
2,1723,2865
2,1650,2808
2,1657,2775
2,1747,2761
2,1760,2711
2,1760,2642
2,1837,2642
2,1963,2582
2,2020,2628
2,1897,2695
