type,x,y
1,422,163
1,439,134
1,1466,2156
1,1998,1016
1,2309,1280
1,2283,1283
1,1642,1521
2,401,57
2,407,87
2,395,110
2,437,104
2,445,143
2,372,87
2,360,60
2,387,143
2,363,160
2,360,195
2,342,157
2,489,201
2,478,225
2,507,213
2,522,195
2,542,187
2,589,213
2,622,201
2,560,263
2,522,281
2,504,266
2,598,260
2,339,322
2,378,313
2,401,325
2,439,325
2,439,304
2,486,316
2,504,313
2,466,337
2,516,340
2,545,331
2,569,325
2,592,310
2,625,304
2,657,313
2,675,295
2,686,325
2,748,316
2,748,334
2,742,348
2,716,363
2,795,322
2,869,337
2,869,369
2,927,363
2,930,325
2,1004,375
2,1033,384
2,1019,410
2,989,410
2,963,410
2,1016,460
2,1013,442
2,995,440
2,975,442
2,1033,469
2,975,481
2,975,516
2,945,542
2,945,519
2,925,442
2,851,448
2,798,440
2,757,416
2,742,381
2,880,504
2,901,545
2,875,572
2,839,598
2,836,631
2,798,613
2,798,578
2,775,563
2,763,531
2,778,510
2,748,481
2,760,451
2,722,478
2,719,445
2,725,428
2,725,413
2,698,413
2,701,375
2,657,372
2,616,334
2,633,375
2,633,395
2,648,419
2,663,437
2,633,431
2,648,451
2,625,451
2,607,428
2,601,401
2,604,366
2,584,340
2,678,481
2,695,498
2,678,507
2,633,487
2,742,545
2,725,525
2,731,557
2,742,575
2,695,551
2,757,631
2,725,654
2,669,642
2,666,654
2,631,684
2,651,616
2,663,598
2,636,581
2,663,557
2,648,534
2,610,519
2,586,516
2,586,484
2,601,463
2,551,416
2,545,392
2,578,378
2,586,413
2,536,437
2,513,428
2,498,395
2,478,392
2,469,366
2,492,354
2,422,375
2,434,395
2,448,395
2,466,410
2,486,434
2,486,454
2,466,437
2,510,478
2,554,466
2,531,489
2,489,504
2,504,510
2,516,510
2,531,528
2,575,534
2,560,531
2,525,548
2,548,557
2,610,563
2,581,560
2,566,563
2,536,584
2,604,601
2,516,569
2,507,581
2,519,595
2,522,628
2,501,616
2,498,651
2,513,660
2,531,689
2,554,692
2,478,710
2,486,613
2,469,622
2,454,619
2,457,648
2,445,648
2,431,625
2,457,587
2,457,569
2,451,534
2,457,513
2,457,466
2,442,484
2,428,501
2,431,472
2,434,454
2,416,445
2,410,413
2,384,395
2,360,395
2,375,419
2,401,437
2,381,448
2,357,448
2,342,428
2,331,404
2,398,504
2,387,504
2,422,531
2,387,528
2,398,545
2,434,554
2,410,563
2,419,598
2,407,613
2,416,639
2,416,684
2,501,707
2,451,736
2,416,736
2,387,736
2,360,719
2,334,684
2,325,651
2,345,598
2,366,595
2,339,569
2,366,557
2,348,537
2,357,498
2,360,478
2,337,466
2,325,475
2,304,489
2,304,510
2,325,522
2,307,448
2,295,448
2,269,466
2,266,448
2,307,390
2,301,419
2,278,413
2,260,422
2,251,401
2,263,369
2,225,375
2,240,413
2,248,425
2,251,454
2,251,510
2,219,428
2,198,398
2,198,434
2,195,460
2,195,492
2,192,510
2,195,528
2,242,537
2,269,548
2,254,560
2,234,575
2,210,566
2,195,575
2,210,598
2,190,613
2,187,642
2,157,639
2,151,663
2,119,698
2,125,736
2,181,742
2,216,757
2,234,766
2,269,763
2,325,763
2,278,713
2,234,716
2,228,686
2,313,684
2,292,651
2,281,631
2,269,598
2,287,575
2,307,587
2,322,616
2,275,504
2,822,448
2,1219,269
2,1233,287
2,1266,257
2,1357,281
2,1389,257
2,1418,266
2,1460,266
2,1433,295
2,1410,298
2,1392,313
2,1266,319
2,1257,357
2,1195,328
2,1186,413
2,1151,395
2,1227,387
2,1283,384
2,1274,416
2,1201,442
2,1254,466
2,1263,495
2,1310,481
2,1354,495
2,1333,484
2,1368,466
2,1398,440
2,1360,440
2,1357,416
2,1377,401
2,1360,387
2,1342,401
2,1319,375
2,1339,354
2,1383,340
2,1480,304
2,1504,281
2,1530,293
2,1533,316
2,1521,357
2,1492,384
2,1445,384
2,1601,322
2,1621,322
2,1633,322
2,1642,351
2,1677,331
2,1683,319
2,1712,322
2,1771,348
2,1777,334
2,1804,340
2,1812,328
2,1827,354
2,1812,375
2,1845,357
2,1851,395
2,1880,390
2,1865,407
2,1880,422
2,1874,466
2,1904,451
2,1901,484
2,1892,510
2,1865,522
2,1845,510
2,1833,498
2,1815,507
2,1804,501
2,1795,501
2,1786,484
2,1771,454
2,1777,413
2,1807,395
2,1833,395
2,1751,454
2,1730,457
2,1768,501
2,1736,495
2,1715,478
2,1715,504
2,1668,504
2,1642,398
2,1665,437
2,1642,434
2,1627,434
2,1648,460
2,1618,478
2,1583,457
2,1565,419
2,1513,437
2,1392,463
2,1389,484
2,1366,507
2,1354,531
2,1310,537
2,1286,528
2,1316,569
2,1336,560
2,1380,554
2,1410,539
2,1427,539
2,1413,510
2,1416,484
2,1439,469
2,1471,501
2,1504,481
2,1533,525
2,1471,534
2,1466,566
2,1395,595
2,1351,595
2,1339,625
2,1377,619
2,1392,648
2,1413,613
2,1427,648
2,1468,669
2,1504,663
2,1518,663
2,1504,684
2,1542,681
2,1583,681
2,1577,663
2,1565,634
2,1598,604
2,1607,569
2,1633,539
2,1665,554
2,1692,542
2,1718,537
2,1768,539
2,1795,539
2,1815,554
2,1833,557
2,1851,531
2,1959,542
2,1918,531
2,1918,569
2,1871,575
2,1845,569
2,1821,584
2,1795,572
2,1771,592
2,1739,589
2,1704,575
2,1760,610
2,1783,631
2,1742,660
2,1707,642
2,1701,613
2,1633,619
2,1613,631
2,1718,689
2,1680,686
2,1662,678
2,1633,669
2,1618,689
2,1398,666
2,1421,684
2,1395,689
2,1395,710
2,1377,689
2,1342,684
2,1307,701
2,1286,672
2,1269,686
2,1286,707
2,1263,722
2,1245,701
2,1204,734
2,1239,739
2,1236,766
2,1230,822
2,1216,795
2,1277,836
2,1304,875
2,1289,881
2,1316,925
2,1280,925
2,1342,898
2,1360,866
2,1345,831
2,1386,833
2,1395,736
2,1427,748
2,1416,713
2,1410,766
2,1421,789
2,1451,769
2,1468,745
2,1486,763
2,1474,795
2,1477,807
2,1483,828
2,1445,810
2,1413,857
2,1424,883
2,1463,851
2,1466,872
2,1457,916
2,1495,904
2,1489,869
2,1521,872
2,1507,851
2,1421,942
2,1348,966
2,1316,969
2,1286,942
2,1404,969
2,1377,986
2,1407,992
2,1416,1010
2,1433,1028
2,1451,1036
2,1474,1057
2,1495,1069
2,1430,1063
2,1386,1030
2,1351,992
2,1489,933
2,1521,933
2,1542,919
2,1551,883
2,1574,878
2,1565,901
2,1592,919
2,1577,954
2,1545,948
2,1589,980
2,1565,998
2,1542,1069
2,1583,1057
2,1592,1028
2,1615,960
2,1557,1116
2,1592,1092
2,1615,1089
2,1610,1133
2,1636,1127
2,1654,1157
2,1692,1145
2,1677,1107
2,1710,1175
2,1730,1157
2,1727,1192
2,1757,1213
2,1792,1213
2,1780,1177
2,1760,1175
2,1783,1139
2,1807,1127
2,1780,1125
2,1748,1125
2,1739,1083
2,1642,1057
2,1615,1030
2,1671,1030
2,1677,1010
2,1645,980
2,1710,1036
2,1774,1060
2,1774,1083
2,1798,1080
2,1804,1051
2,1780,1039
2,1651,948
2,1680,933
2,1648,904
2,1657,878
2,1633,881
2,1613,872
2,1645,848
2,1657,816
2,1642,813
2,1648,792
2,1613,831
2,1604,810
2,1601,786
2,1563,778
2,1554,754
2,1518,731
2,1551,716
2,1583,725
2,1613,742
2,1645,734
2,1674,757
2,1724,734
2,1748,722
2,1760,751
2,1777,775
2,1795,822
2,1801,854
2,1721,875
2,1710,895
2,1721,913
2,1754,895
2,1777,904
2,1765,930
2,1798,942
2,1836,936
2,1836,954
2,1783,992
2,1801,1013
2,1833,1010
2,1818,983
2,1848,983
2,1857,1004
2,1833,1039
2,1865,1030
2,1874,1036
2,1807,754
2,1833,757
2,1827,798
2,1839,828
2,1842,848
2,1833,719
2,1827,684
2,1859,666
2,1857,631
2,1874,622
2,1904,619
2,1959,628
2,1977,610
2,2012,634
2,1980,660
2,1977,684
2,1948,681
2,1918,666
2,1904,657
2,1915,689
2,1889,692
2,1868,707
2,1939,725
2,1951,739
2,2009,704
2,2033,689
2,2030,739
2,1977,742
2,1980,775
2,1956,769
2,1945,775
2,1936,760
2,1915,801
2,1901,828
2,1901,842
2,1871,854
2,1827,901
2,1851,895
2,1874,901
2,1901,925
2,1924,904
2,1924,851
2,1948,869
2,1936,825
2,1959,845
2,1971,819
2,2001,848
2,2001,866
2,2021,836
2,2048,775
2,2036,801
2,2065,807
2,2056,851
2,2054,875
2,2083,831
2,2095,848
2,2101,875
2,2142,869
2,1965,881
2,1948,904
2,1974,904
2,1995,889
2,1977,928
2,1959,954
2,1954,928
2,1933,945
2,1956,989
2,1959,1004
2,1959,1028
2,1942,1042
2,1930,1022
2,1877,1098
2,1851,1098
2,1815,1098
2,1851,1136
2,1830,1163
2,1865,1210
2,1851,1172
2,1874,1160
2,1892,1175
2,1898,1201
2,1904,1230
2,1933,1175
2,1945,1125
2,1974,1098
2,2004,1089
2,1989,1127
2,2015,1145
2,1951,1210
2,1962,1236
2,1948,1266
2,1915,1254
2,2024,1095
2,2042,1095
2,2015,1030
2,2024,1045
2,2039,1060
2,2051,1016
2,2033,992
2,2018,966
2,1998,995
2,2068,933
2,2086,916
2,2101,919
2,2121,919
2,2101,948
2,2074,960
2,2083,986
2,2101,1004
2,2080,1013
2,2065,1039
2,2080,1075
2,2101,1054
2,2121,1054
2,2103,1095
2,2068,1101
2,2086,1125
2,2080,1154
2,2098,1157
2,2109,1175
2,2136,1166
2,2121,1122
2,2136,1104
2,2139,1069
2,2177,1157
2,2198,1122
2,2183,1107
2,2192,1075
2,2189,1033
2,2195,995
2,2171,951
2,2159,925
2,2139,948
2,1754,413
2,1742,372
2,1701,372
2,1577,298
2,1595,1280
2,1613,1257
2,1630,1274
2,1660,1266
2,1654,1286
2,1615,1301
2,1592,1351
2,1571,1324
2,1583,1307
2,1598,1357
2,1662,1371
2,1683,1351
2,1662,1307
2,1704,1310
2,1704,1286
2,1733,1292
2,1771,1289
2,1748,1322
2,1715,1336
2,1754,1357
2,1724,1371
2,1704,1374
2,1704,1401
2,1733,1407
2,1736,1424
2,1657,1413
2,1598,1427
2,1642,1454
2,1701,1477
2,1730,1463
2,1748,1448
2,1768,1430
2,1777,1398
2,1795,1377
2,1818,1404
2,1812,1424
2,1795,1433
2,1830,1319
2,1859,1336
2,1868,1319
2,1904,1336
2,1883,1348
2,1912,1357
2,1939,1366
2,1977,1401
2,2001,1457
2,2030,1492
2,1977,1492
2,1965,1477
2,1930,1407
2,1907,1380
2,1918,1421
2,1924,1448
2,1898,1454
2,1898,1477
2,1871,1460
2,1836,1439
2,1939,1492
2,1942,1507
2,1907,1507
2,1907,1524
2,1933,1551
2,1924,1595
2,1889,1568
2,1883,1583
2,1859,1616
2,1777,1616
2,1774,1592
2,1745,1592
2,1730,1566
2,1724,1536
2,1721,1510
2,1686,1513
2,1695,1568
2,1677,1551
2,1845,1654
2,1877,1704
2,1886,1660
2,1912,1651
2,1912,1713
2,1951,1639
2,1965,1710
2,1951,1748
2,1951,1786
2,1959,1824
2,1924,1833
2,1883,1830
2,1889,1780
2,1859,1742
2,1848,1836
2,1633,1604
2,1686,1698
2,1668,1660
2,1618,1657
2,1580,1636
2,1598,1607
2,1595,1560
2,1571,1545
2,1542,1527
2,1507,1518
2,1536,1483
2,1492,1430
2,1451,1436
2,1460,1501
2,1421,1501
2,1407,1454
2,1377,1492
2,1416,1539
2,1401,1521
2,1377,1548
2,1386,1577
2,1410,1595
2,1316,1527
2,1292,1524
2,1266,1554
2,1292,1571
2,1307,1610
2,1260,1610
2,1342,1639
2,1363,1607
2,1383,1618
2,1416,1639
2,1436,1636
2,1442,1657
2,1454,1683
2,1418,1683
2,1336,1683
2,1333,1707
2,1286,1721
2,1248,1727
2,1368,1704
2,1374,1727
2,1398,1739
2,1357,1739
2,1363,1765
2,1295,1760
2,1283,1801
2,1342,1807
2,1386,1824
2,1389,1789
2,1427,1760
2,1398,1760
2,1307,1854
2,1254,1883
2,1286,1904
2,1386,1851
2,1386,1839
2,1416,1836
2,1413,1810
2,1245,1927
2,1260,1957
2,1283,1957
2,1324,1974
2,1360,1971
2,1418,1951
2,1442,1892
2,1445,1862
2,1439,1827
2,1480,1830
2,1480,1860
2,1510,1827
2,1539,1845
2,1542,1812
2,1574,1804
2,1595,1754
2,1580,1715
2,1521,1692
2,1477,1683
2,1542,1633
2,1577,1674
2,1607,1668
2,1630,1713
2,1615,1783
2,1513,2156
2,1486,2174
2,1486,2192
2,1521,2183
2,1460,2204
2,1427,2206
2,1451,2248
2,1486,2239
2,1510,2318
2,1568,2348
2,1560,2239
2,1607,2277
2,1604,2318
2,1615,2359
2,1639,2277
2,1701,2400
2,1745,2359
2,1739,2398
2,1757,2298
2,1768,2418
2,1818,2418
2,1871,2374
2,1924,2374
2,1909,2303
2,1889,2303
2,1898,2283
2,1851,2256
2,1736,2253
2,1989,2118
2,1986,2154
2,1968,2121
2,1936,2101
2,1907,2109
2,1904,2086
2,1942,2068
2,1956,2062
2,1968,2030
2,1915,1945
2,1880,1948
2,1862,1939
2,1809,1927
2,1783,1921
2,1780,1939
2,1795,1971
2,1774,1986
2,1768,2012
2,1809,1995
2,1551,2312
2,1524,572
2,1527,595
2,1513,625
2,1498,598
2,1468,607
2,1474,636
