type,x,y
1,2680,394
1,2655,408
1,2628,418
1,2670,449
1,2647,490
1,2632,474
1,2618,454
1,2580,496
1,2566,426
1,2587,380
1,2510,378
1,2446,456
1,2463,493
1,2479,514
1,2500,494
1,2516,525
1,2546,521
1,2503,557
1,2604,545
1,2667,554
1,2831,462
1,2859,444
1,2863,432
1,2906,458
1,2916,488
1,2892,561
1,2860,569
1,2820,550
1,2812,500
1,2798,532
1,2696,546
1,2734,576
1,2744,570
1,2651,589
1,2579,594
1,2614,614
1,2588,629
1,2587,648
1,2611,661
1,2623,673
1,2671,686
1,2679,653
1,2771,642
1,2824,690
1,2510,633
1,2551,640
1,2514,586
1,2492,434
1,2763,770
1,2768,814
1,2799,836
1,2755,905
1,2700,852
1,2678,826
1,2688,786
1,2654,758
1,2631,736
1,2584,750
1,2586,872
1,2571,886
1,2534,889
1,2508,873
1,2538,849
1,2535,813
1,2576,822
1,2646,914
1,2638,938
1,2671,936
1,2704,925
1,2666,986
1,2588,965
1,2628,1061
1,2592,1049
1,2592,1074
1,2566,1125
1,2626,1129
1,2512,1033
1,2512,1048
1,2508,978
1,2463,968
1,2456,989
1,2452,1013
1,2420,988
1,2459,874
1,2388,833
1,2358,762
1,2314,768
1,2274,757
1,2224,784
1,2207,806
1,2168,854
1,2160,890
1,2264,862
1,2235,893
1,2286,888
1,2310,894
1,2279,946
1,2251,954
1,2330,932
1,2364,910
1,2326,964
1,2354,980
1,2383,972
1,2274,1024
1,2314,1029
1,2183,918
1,2180,954
1,2154,990
1,2124,1020
1,2078,945
1,2035,936
1,2032,880
1,1991,958
1,1967,954
1,2059,1038
1,2076,1081
1,2072,1098
1,2108,1072
1,2160,1104
1,1975,1012
1,1971,1076
1,1968,1104
1,1940,1117
1,1850,1136
1,1808,1057
1,1790,1121
1,1723,1156
1,1734,1192
1,1744,1209
1,1815,1185
1,1838,1197
1,1819,1225
1,1820,1265
1,1754,1270
1,1739,1305
1,1710,1289
1,1702,1317
1,1718,1329
1,1703,1350
1,1692,1366
1,1730,1372
1,1816,1338
1,1674,1316
1,1643,1310
1,1671,1286
1,1662,1264
1,1696,1274
1,1631,1244
1,1670,1200
1,1527,1352
1,1566,1341
1,1575,1353
1,1627,1358
1,1659,1348
1,1486,1426
1,1498,1457
1,1514,1466
1,1530,1448
1,1491,1506
1,1460,1456
1,1519,1501
1,1576,1484
1,1624,1493
1,1655,1437
1,1662,1406
1,1811,1390
1,1832,1378
1,1880,1325
1,1902,1305
1,1990,1302
1,1991,1240
1,1959,1202
1,1955,1176
1,1936,1185
1,1952,1144
1,1975,1130
1,2018,1110
1,1864,1229
1,1872,1477
1,1891,1417
1,1932,1400
1,1955,1413
1,1976,1433
1,2066,1370
1,2024,1465
1,2091,1488
1,2092,1449
1,2127,1444
1,2110,1424
1,2190,1461
1,2267,1485
1,2264,1501
1,2282,1516
1,2266,1526
1,2218,1534
1,2283,1424
1,2314,1381
1,2395,1377
1,2379,1345
1,2458,1368
1,2468,1345
1,2478,1320
1,2484,1277
1,1743,1238
1,2006,897
1,2211,1444
1,2191,1424
1,2152,1390
1,2136,1324
1,2102,1310
1,2066,1301
1,2106,1234
1,2175,1268
1,2202,1289
1,2188,1220
1,2172,1188
1,2258,1204
1,2299,1208
1,2299,1229
1,2316,1266
1,2322,1297
1,2255,1148
1,2254,1125
1,2291,1126
1,2290,1090
1,2230,1037
1,2346,1092
1,2358,1136
1,2406,1149
1,2435,1205
1,2482,1228
1,2503,1220
1,2446,1113
1,2628,641
1,2671,414
1,2592,706
1,2526,605
1,2902,670
1,2903,706
1,2807,726
1,2739,706
1,2730,672
1,2816,820
1,2652,820
1,2739,894
1,2415,818
1,2331,833
1,2242,832
1,2186,1002
1,2218,1160
1,2516,1238
1,2211,1052
1,2235,849
1,2012,972
1,2440,1124
1,2415,1068
1,2420,1086
1,2459,1204
1,2283,1000
1,2134,970
1,2067,874
1,2095,925
1,2439,1094
1,2420,1112
1,2506,1121
1,2523,1162
1,2496,1153
1,2364,1201
1,2624,1178
1,2612,1225
1,2368,1454
1,2034,1396
1,2051,1424
1,1970,1388
1,1974,1293
1,1978,1272
1,1951,1262
1,1852,1260
1,1776,1372
1,1754,1400
1,1622,1396
1,1562,1386
1,1512,1405
1,1926,1454
1,1960,1465
1,1746,1356
1,1698,1222
1,1428,1522
1,1763,1074
1,1652,1332
1,1887,1548
1,1898,1566
1,1920,1600
1,1854,1572
1,1855,1596
1,1860,1633
1,2011,1604
1,2131,1568
