type,x,y
1,1422,122
1,1455,153
1,1469,141
1,1593,215
1,1538,213
1,1461,217
1,1478,236
1,1469,262
1,1409,242
1,1343,207
1,1314,248
1,1337,279
1,1300,291
1,1246,283
1,1202,281
1,1163,275
1,1237,203
1,1235,168
1,1225,355
1,1175,365
1,1184,421
1,1126,462
1,1213,466
1,1215,540
1,1264,561
1,1312,454
1,1293,415
1,1380,345
1,1397,384
1,1467,371
1,1492,353
1,1513,320
1,1544,277
1,1544,314
1,1540,279
1,1562,244
1,1606,308
1,1583,322
1,1608,361
1,1625,382
1,1643,409
1,1666,365
1,1701,277
1,1716,277
1,1769,376
1,1803,369
1,1836,528
1,1809,536
1,1809,567
1,1697,514
1,1695,545
1,1577,466
1,1658,507
1,1622,507
1,1653,567
1,1581,549
1,1513,507
1,1465,483
1,1403,477
1,1395,458
1,1486,413
1,1517,423
1,1362,526
1,1397,526
1,1413,532
1,1430,547
1,1370,561
1,1337,582
1,1364,600
1,1395,623
1,1407,598
1,1399,650
1,1463,656
1,1496,695
1,1536,627
1,1554,680
1,1573,654
1,1596,633
1,1035,915
1,1086,942
1,1051,965
1,1066,992
1,1132,998
1,1140,1031
1,1115,1051
1,1099,1084
1,1001,965
1,956,950
1,881,967
1,1001,983
1,997,1010
1,1008,1031
1,975,1045
1,1043,1125
1,954,1117
1,902,1070
1,815,1051
1,792,1074
1,786,1053
1,803,1031
1,803,1123
1,854,1239
1,954,1177
1,991,1189
1,1082,1167
1,1080,1202
1,1001,1235
1,993,1266
1,970,1247
1,813,1266
1,821,1294
1,786,1292
1,759,1233
1,734,1218
1,606,1231
1,676,1253
1,596,1286
1,635,1321
1,714,1292
1,772,1319
1,807,1319
1,805,1360
1,1213,1167
1,1293,1202
1,1221,1212
1,1237,1231
1,1198,1231
1,1155,1220
1,1159,1241
1,1146,1266
1,1115,1255
1,1113,1243
1,1101,1296
1,1072,1338
1,1039,1410
1,1016,1420
1,1101,1387
1,1157,1401
1,1277,1280
1,1322,1241
1,1347,1282
1,1403,1266
1,1407,1303
1,1386,1311
1,1370,1346
1,1364,1379
1,1306,1371
1,1407,1437
1,1366,1447
1,1322,1472
1,1339,1513
1,1312,1535
1,1262,1566
1,1231,1581
1,1229,1546
1,1186,1579
1,1173,1542
1,1136,1562
1,1088,1521
1,1111,1496
1,1111,1488
1,1111,1461
1,1082,1476
1,1442,1373
1,1587,1076
1,1517,1074
1,1475,1103
1,1504,1138
1,1478,1146
1,1453,1130
1,1449,1163
1,1602,1191
1,1635,1125
1,1658,1156
1,1678,1152
1,1693,1128
1,1736,1142
1,1784,1095
1,1811,1158
1,1800,1183
1,1778,1179
1,1674,1241
1,1728,1288
1,1726,1313
1,1682,1298
1,1685,1331
1,1738,1342
1,1738,1387
1,1711,1418
1,1676,1356
1,1643,1420
1,1622,1375
1,1608,1323
1,1571,1373
1,1589,1395
1,1602,1418
1,1531,1383
1,1484,1331
1,1457,1286
1,1463,1266
1,1496,1251
1,1507,1216
1,1546,1241
1,488,1404
1,432,1408
1,405,1455
1,354,1430
1,356,1459
1,527,1476
1,498,1467
1,492,1492
1,507,1515
1,540,1550
1,461,1542
1,496,1570
1,538,1570
1,529,1577
1,540,1593
1,573,1585
1,567,1628
1,540,1645
1,540,1661
1,501,1665
1,501,1702
1,455,1645
1,474,1585
1,432,1610
1,422,1634
1,391,1655
1,362,1636
1,389,1752
1,298,1795
1,258,1787
1,194,1807
1,182,1766
1,169,1721
1,130,1729
1,138,1758
1,155,1682
1,132,1647
1,130,1678
1,99,1638
1,66,1634
1,84,1581
1,120,1589
1,163,1601
1,184,1638
1,93,1548
1,144,1484
1,144,1529
1,118,1455
1,1608,275
1,1832,485
1,1815,501
1,1693,462
1,1714,565
1,1484,374
1,1449,178
1,1449,421
1,1475,446
1,1442,472
1,1215,248
1,1316,631
1,1480,584
1,1720,1095
1,1707,1352
1,1697,1437
1,1035,1389
