type,x,y
1,1232,266
1,1253,305
1,1145,245
1,1415,188
1,1286,107
1,1223,113
1,671,671
1,938,830
1,956,788
1,974,860
1,968,899
1,995,884
1,1154,854
1,1166,869
1,1199,863
1,1310,815
1,1331,776
1,1259,698
1,1307,989
1,1382,965
1,1667,683
1,1814,866
1,1823,905
1,1874,923
1,1760,1079
1,1577,923
1,1511,980
1,1544,1031
1,1478,1124
1,2048,1151
1,2021,1214
1,1649,1160
1,287,1115
1,338,1145
1,668,1352
1,530,1448
1,548,1013
1,956,1319
1,1049,1193
1,1118,1319
1,1058,1343
1,1130,1382
1,1142,1463
1,1199,1460
1,1499,1292
1,1457,1352
1,1454,1379
1,1382,1370
1,1436,1442
1,1475,1463
1,1511,1517
1,1526,1358
1,1583,1355
1,1631,1349
1,1643,1307
1,1703,1283
1,1892,1457
1,1367,149
1,1466,773
1,1394,824
1,1310,1034
1,1565,803
1,1547,767
1,1613,1205
1,2069,1070
1,1934,1274
1,1643,1577
1,890,1397
1,1481,1727
1,1448,1757
1,1466,1805
1,1490,1838
1,1271,1799
1,1202,1808
1,1382,1994
1,1355,2000
1,1220,1973
1,1130,1997
1,1145,2027
1,1076,2069
1,899,2321
1,863,2330
1,923,2561
1,1121,2654
1,1124,2630
1,1196,2555
1,1226,2555
1,1136,2435
1,1334,2621
1,1190,2153
1,1256,2180
1,1286,2162
1,1316,2138
1,1385,2156
1,1421,2141
1,1529,2186
1,1589,2258
1,1553,2348
1,1628,2429
1,1757,2615
1,1616,2723
1,1721,2702
1,1868,2810
1,2009,2843
1,2012,2861
1,1913,2963
1,1895,2981
1,1868,2924
1,1949,2984
1,2048,3038
1,1913,3050
1,2039,2873
1,1910,1760
1,1943,1559
1,1946,1523
1,2006,1502
1,2252,1409
1,2318,1361
1,2666,1319
1,2687,1394
1,2423,1472
1,2645,1571
1,2639,1583
1,2675,1562
1,2720,1568
1,2855,1520
1,2855,1475
1,2954,1583
1,2948,1679
1,3074,1673
1,3137,1700
1,2918,1745
1,2891,1769
1,2717,1718
1,2732,1694
1,2717,1760
1,2192,1865
1,2279,1904
1,2342,1874
1,2297,2072
1,2219,2123
1,2183,2276
1,2204,2240
1,2462,2213
1,2687,2174
1,2642,2183
1,2828,2171
1,2984,2261
1,3116,2060
1,3140,2117
1,3287,2177
1,3353,2234
1,3383,2216
1,3425,2276
1,3569,2342
1,3503,2303
1,3626,2243
1,3665,2168
1,3653,2138
1,3602,2096
1,3578,2075
1,3569,2024
1,3413,1907
1,3233,1814
1,3236,1751
1,3191,1814
1,2801,2252
1,3143,2063
1,3617,2123
1,3365,1868
1,2894,1679
1,2690,1598
1,2444,1568
1,3242,2969
1,3299,2996
1,3308,2972
1,3533,2960
1,3485,3035
1,3608,3083
1,3587,3089
1,3602,3056
1,3515,3098
1,3512,3146
1,3692,3275
1,3578,3512
1,3377,3638
1,3338,3458
1,3251,3500
1,3218,3338
1,3179,3224
1,3236,3194
1,3149,3056
1,3458,3068
1,3455,3095
1,3488,2990
2,1355,170
2,1319,125
2,1412,281
2,1430,308
2,1331,329
2,1349,353
2,1292,371
2,1259,371
2,1223,362
2,1193,317
2,1073,383
2,1016,389
2,974,383
2,1106,386
2,713,554
2,656,560
2,683,581
2,701,602
2,707,644
2,746,641
2,794,608
2,839,584
2,866,617
2,839,659
2,872,650
2,911,707
2,860,716
2,872,734
2,839,758
2,746,809
2,791,830
2,827,815
2,860,797
2,896,797
2,881,836
2,905,851
2,935,878
2,932,743
2,1067,449
2,1082,485
2,1091,470
2,1148,557
2,1169,605
2,1208,416
2,1214,455
2,1271,494
2,1244,476
2,1316,521
2,1292,548
2,1238,635
2,1226,650
2,1229,680
2,1229,719
2,1217,746
2,1178,755
2,1190,782
2,1157,785
2,1157,812
2,1133,818
2,1109,818
2,1145,743
2,1346,671
2,1313,674
2,1316,704
2,1370,689
2,1400,686
2,1445,698
2,1433,734
2,1469,737
2,1310,734
2,1325,752
2,1304,764
2,1283,749
2,1268,770
2,1529,734
2,1523,695
2,1505,665
2,1541,641
2,1592,641
2,1640,650
2,1718,743
2,1733,746
2,1682,725
2,1667,779
2,1745,779
2,1775,815
2,1790,842
2,1856,893
2,1826,851
2,1916,926
2,1889,950
2,1874,998
2,1847,995
2,1925,968
2,1949,947
2,1970,968
2,1949,1061
2,1985,1106
2,2045,1082
