type,x,y
1,714,925
1,738,925
1,1014,733
1,1062,850
1,1590,1519
1,1896,877
1,1878,907
1,1932,1480
1,2430,1420
1,1956,766
1,1977,787
1,2607,862
1,2373,1036
1,2313,1069
1,2319,1018
1,2325,1039
1,3027,1135
1,2997,1192
1,3264,1435
1,3042,1681
1,3402,1702
2,552,709
2,531,715
2,504,697
2,495,715
2,474,724
2,438,691
2,435,724
2,417,739
2,423,778
2,420,802
2,357,793
2,360,814
2,390,826
2,411,814
2,429,838
2,453,796
2,471,745
2,480,760
2,501,766
2,477,787
2,462,817
2,462,847
2,444,859
2,492,814
2,510,802
2,519,787
2,543,799
2,594,787
2,594,805
2,645,826
2,669,847
2,600,835
2,567,826
2,528,835
2,501,844
2,510,865
2,492,880
2,549,850
2,564,862
2,555,883
2,513,910
2,492,916
2,477,907
2,456,922
2,435,961
2,435,940
2,330,907
2,351,919
2,375,931
2,402,958
2,405,955
2,420,988
2,402,1006
2,471,967
2,501,946
2,561,913
2,573,889
2,627,880
2,612,919
2,588,940
2,588,970
2,555,982
2,519,976
2,525,997
2,495,1003
2,525,1036
2,507,1024
2,498,1042
2,459,1033
2,438,1048
2,609,592
2,651,589
2,609,631
2,618,652
2,621,694
2,696,649
2,738,646
2,726,673
2,693,685
2,666,700
2,723,700
2,699,709
2,678,730
2,702,763
2,711,727
2,738,718
2,795,721
2,780,736
2,738,769
2,714,796
2,774,775
2,786,787
2,810,802
2,711,565
2,741,568
2,813,622
2,819,658
2,834,706
2,840,736
2,849,748
2,870,784
2,894,793
2,885,820
2,804,856
2,801,412
2,780,454
2,828,454
2,870,463
2,906,481
2,954,460
2,963,439
2,993,361
2,1008,370
2,885,502
2,972,544
2,939,538
2,870,565
2,891,619
2,942,607
2,966,625
2,1008,622
2,1005,652
2,990,688
2,1059,685
2,1029,700
2,990,772
2,1029,787
2,1044,736
2,1062,715
2,1092,706
2,1095,748
2,1074,760
2,1116,775
2,1080,793
2,1032,811
2,1071,820
2,1098,814
2,1125,808
2,1155,805
2,993,886
2,1026,892
2,1059,898
2,1062,919
2,1098,874
2,1152,850
2,1116,898
2,1098,925
2,972,925
2,972,952
2,942,976
2,1032,949
2,1026,985
2,981,991
2,1107,964
2,1149,961
2,1161,1000
2,1113,1024
2,1089,1018
2,1071,1003
2,1056,982
2,1071,940
2,1182,1048
2,1185,1066
2,861,964
2,777,925
2,759,973
2,744,985
2,669,931
2,666,949
2,654,970
2,615,1009
2,603,1042
2,582,1054
2,537,1063
2,480,1060
2,459,1075
2,444,1090
2,429,1099
2,825,940
2,828,973
2,846,991
2,837,1006
2,804,1012
2,762,1009
2,663,1012
2,693,994
2,720,1024
2,729,1048
2,681,1024
2,690,1045
2,714,1069
2,744,1072
2,672,1045
2,684,1069
2,708,1099
2,729,1108
2,645,1060
2,657,1090
2,645,1108
2,603,1096
2,564,1087
2,528,1084
2,498,1084
2,276,1063
2,294,1081
2,279,1105
2,267,1105
2,276,1132
2,264,1159
2,279,1174
2,252,1216
2,315,1147
2,333,1141
2,351,1141
2,366,1114
2,378,1129
2,393,1147
2,360,1171
2,339,1171
2,309,1183
2,315,1195
2,303,1237
2,333,1210
2,333,1225
2,369,1213
2,363,1225
2,387,1189
2,348,1300
2,228,1351
2,240,1378
2,255,1399
2,282,1426
2,315,1447
2,378,1306
2,360,1339
2,354,1366
2,381,1231
2,327,1255
2,429,1234
2,450,1120
2,477,1171
2,513,1093
2,543,1114
2,561,1114
2,558,1138
2,546,1159
2,588,1141
2,549,1195
2,534,1207
2,510,1225
2,498,1237
2,483,1240
2,486,1186
2,462,1270
2,429,1261
2,366,1390
2,396,1408
2,402,1423
2,381,1456
2,417,1438
2,423,1474
2,420,1507
2,444,1516
2,465,1534
2,462,1303
2,456,1345
2,450,1375
2,468,1402
2,465,1402
2,492,1336
2,501,1384
2,513,1387
2,531,1399
2,510,1264
2,516,1297
2,540,1336
2,543,1303
2,549,1249
2,561,1273
2,582,1261
2,627,1195
2,678,1132
2,708,1123
2,714,1147
2,744,1159
2,777,1165
2,786,1078
2,798,1117
2,813,1147
2,828,1177
2,855,1147
2,843,1105
2,882,1117
2,885,1078
2,918,1102
2,897,1135
2,954,1102
2,987,1096
2,1035,1087
2,1071,1063
2,1071,1105
2,1080,1138
2,1101,1189
2,1101,1210
2,1074,1201
2,1038,1138
2,1008,1147
2,981,1168
2,927,1177
2,879,1177
2,1038,1246
2,990,1231
2,1011,1249
2,969,1258
2,972,1279
2,948,1264
2,924,1243
2,894,1234
2,867,1234
2,846,1216
2,822,1225
2,786,1240
2,714,1174
2,744,1183
2,753,1201
2,732,1219
2,717,1246
2,702,1246
2,693,1255
2,684,1288
2,702,1216
2,642,1210
2,645,1264
2,609,1273
2,594,1282
2,612,1300
2,618,1318
2,654,1318
2,636,1354
2,585,1330
2,576,1369
2,513,1420
2,480,1489
2,504,1480
2,516,1456
2,537,1450
2,552,1435
2,567,1414
2,591,1399
2,636,1393
2,672,1378
2,654,1423
2,654,1465
2,651,1501
2,612,1420
2,603,1456
2,582,1456
2,573,1486
2,540,1501
2,507,1525
2,540,1549
2,555,1561
2,573,1576
2,591,1600
2,594,1615
2,603,1573
2,615,1585
2,627,1606
2,627,1624
2,675,1633
2,717,1621
2,693,1570
2,690,1525
2,693,1501
2,690,1471
2,687,1420
2,720,1288
2,717,1324
2,732,1366
2,768,1378
2,723,1381
2,747,1318
2,759,1252
2,753,1282
2,771,1282
2,774,1306
2,807,1297
2,822,1282
2,870,1261
2,921,1267
2,933,1288
2,957,1303
2,999,1297
2,888,1285
2,909,1297
2,939,1321
2,861,1291
2,786,1333
2,777,1348
2,840,1312
2,849,1330
2,876,1351
2,894,1333
2,999,1330
2,1032,1342
2,960,1339
2,954,1351
2,924,1357
2,906,1378
2,867,1387
2,831,1393
2,849,1405
2,879,1405
2,840,1423
2,726,1474
2,741,1561
2,753,1528
2,759,1507
2,783,1489
2,756,1471
2,801,1462
2,837,1459
2,888,1429
2,888,1459
2,1209,1108
2,1227,1165
2,1191,1243
2,1254,1222
2,1260,1255
2,1302,1288
2,1335,1303
2,1320,1321
2,1257,1315
2,1242,1357
2,1209,1303
2,1176,1318
2,1158,1333
2,1137,1336
2,1131,1363
