type,x,y
1,1951,95
1,1912,131
1,1978,134
1,1954,161
1,1861,140
1,1861,62
1,2161,119
1,2143,164
1,2113,164
1,2188,281
1,2200,332
1,2176,380
1,2119,296
1,2173,338
1,2095,431
1,2059,461
1,2011,512
1,2065,572
1,1777,185
1,1798,245
1,1756,269
1,1762,344
1,1780,323
1,1789,404
1,1756,473
1,1690,461
1,1672,362
1,1696,530
1,1825,644
1,1777,701
1,1903,668
1,1930,701
1,1999,656
1,1807,803
1,1768,803
1,1918,797
1,1660,515
1,1663,602
1,2251,668
1,2353,683
1,2338,734
1,2338,791
1,2404,728
1,2500,659
1,2542,692
1,2521,752
1,2569,752
1,2611,779
1,2629,731
1,2668,731
1,2470,800
1,2464,824
1,2338,854
1,2332,578
1,2623,617
1,2764,887
1,2746,929
1,2866,1064
1,2800,1196
1,2824,1340
1,2755,1364
1,2647,1370
1,2665,1286
1,2509,1211
1,2689,1562
1,2527,1538
1,2485,1544
1,2494,1568
1,2314,1544
1,2455,1736
1,2347,1796
1,2287,1769
1,2335,1820
1,2257,1832
1,2293,1838
1,2365,1937
1,2110,1751
1,2080,1745
1,2170,1829
1,2122,1886
1,2017,1910
1,1984,1928
1,1897,1937
1,1828,1925
1,1723,1943
1,1711,1976
1,2041,2081
1,1996,2132
1,1957,2120
1,2257,2069
1,1801,2306
1,1771,2330
1,1774,2216
1,1705,2243
1,1663,2207
1,1669,2150
1,1612,2159
1,1606,2219
1,1576,2294
1,1663,2276
1,1456,2360
1,1288,2387
1,1189,2369
1,1216,2330
1,1306,2240
1,1141,2195
1,1270,2114
1,1210,2036
1,1123,1985
1,1138,2051
1,1105,2033
1,943,2177
1,934,2210
1,952,2309
1,1015,2294
1,901,2384
1,910,2228
1,868,2180
1,736,2204
1,721,2087
1,841,1922
1,919,1985
1,820,1868
1,871,1769
1,838,1730
1,817,1778
1,799,1664
1,757,1664
1,946,1592
1,766,1562
1,751,1454
1,871,1421
1,904,1358
1,940,1439
1,973,1331
1,1024,1205
1,991,1226
1,922,1268
1,1393,1028
1,1285,1034
1,1627,938
1,1660,959
1,1570,1040
1,1615,1076
1,2011,1184
1,1966,1220
1,1855,1295
1,1804,1163
1,1732,1283
1,1831,1064
1,1849,1031
1,1801,1004
1,1741,980
1,1951,1073
1,2020,1055
1,2140,482
1,2278,179
1,2119,524
1,1708,692
1,2854,1286
1,2707,926
1,2134,1820
1,2167,1871
1,1996,944
1,1819,1103
1,1552,1082
1,1531,1178
1,1528,1247
1,1291,1226
1,1747,1064
1,1627,2333
1,940,2078
1,718,2063
1,781,1772
1,961,1280
1,886,1424
1,640,1475
1,568,1658
1,526,1622
1,523,2174
1,556,2153
1,244,2069
1,289,2039
1,130,2222
1,154,2279
1,121,2273
1,91,2294
1,130,2417
1,127,2459
1,181,2510
1,205,2561
2,1912,29
2,1936,44
2,1942,65
2,1987,47
2,2038,59
2,2017,89
2,2086,62
2,2140,101
2,2083,146
2,2026,158
2,2011,143
2,1999,182
2,1885,167
2,1828,179
2,1810,110
2,1834,80
2,1816,140
2,1747,245
2,1705,257
2,1696,281
2,1705,317
2,1684,329
2,2104,203
2,2059,170
2,2218,128
2,2182,155
2,2218,206
2,2194,239
2,2143,242
2,2239,278
2,2152,407
2,2116,383
2,2140,512
2,2068,428
2,2086,509
2,2089,581
2,2011,566
2,1981,551
2,1771,524
2,1771,569
2,1702,605
2,1768,605
2,1849,611
2,1867,656
2,1900,698
2,1834,722
2,1786,752
2,1732,704
2,1699,653
2,1621,392
2,1624,425
2,1630,314
2,1654,242
2,1711,797
2,1873,797
2,1879,827
2,1852,842
2,1903,854
2,2416,599
2,2365,593
2,2518,608
2,2557,608
2,2557,665
2,2518,713
2,2647,773
2,2566,788
2,2554,815
2,2500,800
2,2488,764
2,2446,749
2,2455,776
2,2428,794
2,2428,758
2,2398,773
2,2398,827
2,2365,812
2,2347,839
2,2311,776
2,2308,809
2,2296,878
2,2269,842
2,2263,857
2,2224,842
2,2215,827
2,2275,785
2,2281,806
2,2260,791
2,2179,761
2,2155,755
2,2155,821
2,2137,860
2,2170,851
2,2158,878
2,2218,878
2,2245,902
2,2269,911
2,2236,938
2,2233,956
2,2254,956
2,2224,983
2,2182,944
2,2206,1019
2,2188,1040
2,2182,1082
2,2158,1058
2,2146,1007
2,2158,1127
2,2128,1109
2,2113,1097
2,2077,1088
2,2029,1121
2,2080,1175
2,2026,989
2,2059,920
2,1990,1097
2,1972,1151
2,1927,1223
2,1942,1190
2,1894,1148
2,1864,1127
2,1858,1091
2,1813,1061
2,1831,1196
2,1873,1199
2,1858,1217
2,1795,1226
2,1801,1259
2,1780,1199
2,1768,1145
2,1744,1124
2,1855,1235
2,1870,1262
2,1813,1310
2,1828,1334
2,1774,1352
2,1750,1337
2,1804,1379
2,1831,1400
2,1873,1382
2,1873,1406
2,1879,1427
2,1921,1409
2,1867,1325
2,1858,1352
2,1924,1304
2,1918,1337
2,1942,1334
2,2035,1328
2,2053,1346
2,2083,1358
2,2086,1373
2,2110,1382
2,2128,1388
2,2143,1439
2,2113,1439
2,2089,1409
2,2053,1409
2,2029,1394
2,1996,1451
2,2014,1475
2,1960,1499
2,2086,1454
2,2062,1469
2,2071,1490
2,2071,1526
2,2089,1550
2,2110,1544
2,2122,1559
2,2161,1529
2,2161,1505
2,2143,1469
2,2179,1466
2,2212,1457
2,2263,1436
2,2293,1436
2,2314,1424
2,2335,1466
2,2383,1484
2,2365,1529
2,2293,1496
2,2251,1481
2,2248,1505
2,2281,1520
2,2230,1577
2,2173,1559
2,2182,1541
2,2161,1601
2,2266,1601
2,2308,1574
2,2356,1562
2,2344,1592
2,2359,1607
2,2392,1586
2,2392,1607
2,2437,1616
