type,x,y
1,238,493
1,205,505
1,313,484
1,214,607
1,136,610
1,148,637
1,115,655
1,127,718
1,154,748
1,220,715
1,232,718
1,235,853
1,193,874
1,295,892
1,343,874
1,310,799
1,382,823
1,415,859
1,457,835
1,445,772
1,397,742
1,412,430
1,358,436
1,472,442
1,598,499
1,610,550
1,652,586
1,565,664
1,604,679
1,526,670
1,553,706
1,538,757
1,505,781
1,343,625
1,679,394
1,745,469
1,772,574
1,757,541
1,745,517
1,877,481
1,955,484
1,928,409
1,931,376
1,871,370
1,907,310
1,1060,286
1,1087,262
1,1060,412
1,874,655
1,964,688
1,1033,685
1,1075,610
1,1012,592
1,1186,487
1,1186,583
1,1228,586
1,1273,562
1,1675,373
1,1975,238
1,2044,319
1,2095,220
1,1903,58
1,1780,28
1,1678,28
1,1597,250
1,1672,427
1,1723,403
1,1699,397
1,1864,406
1,1831,361
1,1879,370
1,1777,352
1,1597,571
1,1450,694
1,1495,664
1,1528,562
1,1420,457
1,1420,487
1,1417,676
1,1363,688
1,1429,724
1,1204,775
1,1144,820
1,799,733
1,748,721
1,526,907
1,487,946
1,472,988
1,523,994
1,541,1036
1,499,1045
1,484,1081
1,466,1048
1,418,1048
1,376,1090
1,373,1153
1,346,1183
1,451,1168
1,478,1189
1,334,1237
1,292,1264
1,274,1300
1,244,1369
1,241,1468
1,268,1453
1,298,1504
1,271,1513
1,307,1417
1,325,1390
1,352,1363
1,358,1318
1,409,1303
1,403,1276
1,448,1264
1,454,1369
1,346,1600
1,346,1633
1,298,1630
1,385,1606
1,457,1552
1,484,1507
1,433,1684
1,394,1750
1,493,1777
1,640,1825
1,658,1786
1,712,1720
1,757,1699
1,589,1543
1,919,1648
1,967,1612
1,955,1540
1,991,1462
1,955,1387
1,868,1441
1,724,1486
1,706,1363
1,616,1324
1,652,1270
1,829,1291
1,856,1348
1,880,1288
1,952,1177
1,1081,1231
1,1084,1276
1,646,1105
1,745,1087
1,745,1141
1,700,1159
1,847,1102
1,874,1057
1,1132,1051
1,1111,931
1,1138,913
1,925,859
1,1174,835
1,508,1579
1,715,1600
1,1000,1156
1,997,1285
1,622,1456
1,856,1681
1,910,1546
1,934,1582
1,952,1144
1,1087,1021
1,1108,1009
1,1615,409
1,1678,91
1,1525,250
1,1174,355
1,1306,322
1,1117,367
1,796,331
1,730,322
1,673,457
1,643,457
1,694,541
1,451,634
1,364,730
1,169,544
1,481,1231
1,1855,1246
1,1837,1315
1,1813,1282
1,1789,1312
1,1747,1285
1,1816,1375
1,1873,1330
1,1954,1291
1,1957,1357
1,1984,1360
1,2005,1339
1,2065,1360
1,2038,1411
1,1975,1435
1,1972,1462
1,1942,1453
1,1933,1489
1,1936,1534
1,2041,1495
1,1846,1696
1,1894,1720
1,1852,1747
1,1876,1783
1,1933,1777
1,1852,1828
1,1801,1840
1,1825,1915
1,1789,1948
1,1729,1918
1,1741,1987
1,1645,2056
1,1729,2050
1,1645,2179
1,1546,2245
1,1504,2224
1,1480,2347
1,1462,2395
1,1432,2431
1,1672,1360
1,1531,1456
1,1513,1531
1,1471,1510
1,1345,1672
1,1180,1804
1,1171,1882
1,1177,1999
1,1177,2035
1,1336,2062
1,1291,2047
1,1459,1777
1,1387,1750
1,1333,2185
1,1363,2176
1,1129,2389
1,1252,2464
1,1267,2647
1,1312,2689
1,1156,2605
1,1114,2497
1,1012,2488
1,1018,2455
1,1063,2518
1,1060,2605
1,1039,2572
1,1036,2641
1,973,2722
1,1006,2770
1,1084,2770
1,1102,2707
1,1111,2812
1,1144,2815
1,1183,2788
1,1219,2788
1,1216,2722
1,1150,2644
1,1123,2629
1,1015,2815
1,1291,2236
1,1585,2266
1,2302,1978
1,2299,1993
1,2290,2056
1,2347,2053
1,2404,2116
1,2329,2149
1,2359,2182
1,2401,2239
1,2281,2182
1,2212,2227
1,2224,2311
1,2149,2293
1,2080,2302
1,2071,2194
1,2080,2149
1,2131,2119
1,2161,2155
1,2173,2116
1,2158,2086
1,2179,2068
1,2167,2017
1,2140,2041
1,2308,2245
1,2293,2344
1,2896,1990
1,2857,2041
1,2872,2071
1,2896,2062
1,2827,2020
1,2773,2041
1,2725,2005
1,2818,1957
1,2986,2005
1,3052,1942
1,2983,1930
1,2887,1894
1,2791,1852
1,2743,1846
1,2776,1876
1,2851,1783
1,2884,1747
1,2956,1756
1,2941,1798
1,2962,1798
1,3073,1750
1,3097,1762
1,3133,1723
1,3220,1690
1,3136,1690
1,3046,1717
1,2863,1576
1,2956,1543
1,2914,1321
1,2896,1315
1,3040,1291
1,2824,1183
1,2881,1108
1,2812,1018
1,2845,982
1,2806,901
1,2842,844
1,2908,868
1,3019,985
1,2962,1090
1,3130,1045
1,3130,943
1,3232,955
1,3127,1513
1,2725,814
1,2704,781
1,2698,733
1,2797,739
1,2848,727
1,2800,688
1,2920,646
1,2707,520
1,3016,2011
1,2965,1960
1,2956,1654
1,2809,1705
1,2854,1723
1,2770,1927
1,3049,1822
1,2920,1567
1,2833,1042
