type,x,y
1,2089,1135
1,1891,1149
1,1841,1113
1,1751,1093
1,1729,1115
1,1705,1129
1,1641,1071
1,1635,1089
1,1617,1095
1,1529,1051
1,1405,1081
1,1313,1107
1,1291,1143
1,1383,1237
1,1339,1245
1,1187,1231
1,917,1229
1,901,1177
1,1115,1113
1,1145,1097
1,1113,1077
1,1097,1123
1,995,997
1,1043,1001
1,1063,985
1,1103,889
1,1187,1005
1,1307,1011
1,1325,997
1,1309,937
1,1343,925
1,1359,877
1,1381,905
1,1405,949
1,1483,865
1,1247,789
1,1387,611
1,1079,1195
1,1387,967
1,445,1243
1,391,1247
1,377,1221
1,379,1165
1,473,1191
1,613,1077
1,449,1059
1,495,945
1,601,853
1,705,913
1,757,909
1,489,809
1,521,793
1,1013,523
1,713,421
1,735,487
1,627,407
1,485,417
1,537,217
1,2235,789
2,931,1183
2,973,1217
2,1027,1199
2,1009,1227
2,1023,1245
2,1063,1235
2,1049,1225
2,1083,1231
2,1103,1203
2,1121,1231
2,1163,1213
2,1137,1207
2,1131,1189
2,1153,1191
2,1171,1175
2,1217,1169
2,1203,1195
2,1209,1217
2,1243,1199
2,1237,1171
2,1249,1155
2,1221,1241
2,1183,1237
2,1253,1245
2,1277,1235
2,1305,1235
2,1323,1221
2,1357,1227
2,1357,1241
2,1363,1191
2,1327,1135
2,1289,1153
2,1245,1123
2,1371,1139
2,1351,1159
2,1391,1149
2,1389,1171
2,1413,1167
2,1389,1191
2,1409,1189
2,1405,1205
2,1431,1199
2,1447,1221
2,1441,1235
2,1473,1211
2,1489,1229
2,1507,1207
2,1527,1217
2,1539,1211
2,1545,1229
2,1573,1217
2,1525,1193
2,1481,1169
2,1455,1177
2,1435,1173
2,1451,1151
2,1449,1111
2,1415,1117
2,1367,1117
2,1393,1131
2,1277,1123
2,1367,1089
2,1329,1085
2,1433,1051
2,1463,1047
2,1433,1077
2,1459,1079
2,1477,1065
2,1491,1079
2,1469,1097
2,1511,1061
2,1531,1079
2,1565,1091
2,1579,1103
2,1599,1101
2,1595,1083
2,1573,1061
2,1609,1065
2,1595,1143
2,1571,1167
2,1555,1245
2,1619,1223
2,1607,1187
2,1633,1193
2,1653,1215
2,1647,1245
2,1683,1213
2,1699,1213
2,1697,1235
2,1663,1179
2,1683,1157
2,1677,1127
2,1671,1101
2,1695,1085
2,1653,1099
2,1729,1075
2,1785,1081
2,1771,1105
2,1809,1099
2,1747,1135
2,1721,1147
2,1705,1179
2,1725,1195
2,1755,1225
2,1739,1241
2,1701,1245
2,1755,1173
2,1769,1201
2,1769,1157
2,1787,1145
2,1825,1143
2,1849,1151
2,1865,1175
2,1833,1189
2,1825,1229
2,1801,1229
2,1865,1217
2,1845,1229
2,1867,1237
2,1879,1225
2,1899,1229
2,1903,1241
2,1919,1195
2,1897,1187
2,1893,1119
2,1869,1125
2,1939,1123
2,1951,1103
2,1959,1137
2,1953,1207
2,1989,1199
